origin_code,origin_name,origin_coords,origin_location,origin_lat,origin_lon,dest_code,dest_name,dest_coords,dest_location,route,route_locations,distance_mi,co2e_kg,co2e_kg_round,co2e_lb
TAC,"Tacoma, WA","(47.242155, -122.4201362)","Tacoma, Washington",47.242155,-122.4201362,TUK,"Tukwila, WA","(47.46020559999999, -122.2407341)","Tukwila, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",21.564947172156618,3.929133374766935,3,8
TUK,"Tukwila, WA","(47.46020559999999, -122.2407341)","Tukwila, Washington",47.46020559999999,-122.2407341,SEA,"Seattle, WA","(47.5987199, -122.3298116)","Seattle, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",12.223741454319454,2.2271656929770045,2,4
SEA,"Seattle, WA","(47.5987199, -122.3298116)","Seattle, Washington",47.5987199,-122.3298116,EDM,"Edmonds, WA","(47.8111305, -122.3841639)","Edmonds, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",18.189558732131758,3.314137600994407,3,7
EDM,"Edmonds, WA","(47.8111305, -122.3841639)","Edmonds, Washington",47.8111305,-122.3841639,EVR,"Everett, WA","(47.975286, -122.1972745)","Everett, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",21.3325046612803,3.8867823492852707,3,8
EVR,"Everett, WA","(47.975286, -122.1972745)","Everett, Washington",47.975286,-122.1972745,STW,"Stanwood, WA","(48.2428351, -122.3502633)","Stanwood, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",24.967060285891858,4.548998384089496,4,10
STW,"Stanwood, WA","(48.2428351, -122.3502633)","Stanwood, Washington",48.2428351,-122.3502633,MVW,"Mount Vernon, WA","(48.4185933, -122.3349576)","Mount Vernon, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",13.261653200745805,2.4162732131758857,2,5
MVW,"Mount Vernon, WA","(48.4185933, -122.3349576)","Mount Vernon, Washington",48.4185933,-122.3349576,BEL,"Bellingham, WA","(48.72046090000001, -122.5110495)","Bellingham, Washington","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",26.708514605344934,4.866291361093847,4,10
BEL,"Bellingham, WA","(48.72046090000001, -122.5110495)","Bellingham, Washington",48.72046090000001,-122.5110495,VAC,"Vancouver, BC","(49.2737759, -123.097836)","Vancouver, British Columbia","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",57.39154754505904,10.456739962709758,10,23
VAC,"Vancouver, BC","(49.2737759, -123.097836)","Vancouver, British Columbia",49.2737759,-123.097836,VAC,"Vancouver, BC","(49.2737759, -123.097836)","Vancouver, British Columbia","Amtrak Cascades - Vancouver, BC - Eugene, OR","Amtrak Cascades - Vancouver, BC - Eugene, OR: Eugene, OR; Albany, OR; Salem, OR; Oregon City, OR; Portland, OR; Vancouver, WA; Kelso-Longview, WA; Centralia, WA; Olympia-Lacey, WA; Tacoma, WA; Tukwila, WA; Seattle, WA; Edmonds, WA; Everett, WA; Stanwood, WA; Mount Vernon, WA; Bellingham, WA; Vancouver, BC",0.0,0.0,0,0
LOR,"Lorton, VA","(38.70843199999999, -77.2205668)","Lorton, Virginia",38.70843199999999,-77.2205668,LOR,"Lorton, VA","(38.70843199999999, -77.2205668)","Lorton, Virginia","Auto Train - Lorton, VA - Sanford, FL","Auto Train - Lorton, VA - Sanford, FL: Lorton, VA; Sanford, FL",0.0,0.0,0,0
LOR,"Lorton, VA","(38.70843199999999, -77.2205668)","Lorton, Virginia",38.70843199999999,-77.2205668,SFA,"Sanford, FL","(28.808633, -81.2914101)","Sanford, Florida","Auto Train - Lorton, VA - Sanford, FL","Auto Train - Lorton, VA - Sanford, FL: Lorton, VA; Sanford, FL",811.1547545059043,147.79239627097576,147,325
SFA,"Sanford, FL","(28.808633, -81.2914101)","Sanford, Florida",28.808633,-81.2914101,SFA,"Sanford, FL","(28.808633, -81.2914101)","Sanford, Florida","Auto Train - Lorton, VA - Sanford, FL","Auto Train - Lorton, VA - Sanford, FL: Lorton, VA; Sanford, FL",0.0,0.0,0,0
CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",41.8786625,-87.6403072,CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",0.0,0.0,0,0
CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",41.8786625,-87.6403072,NBU,"New Buffalo, MI","(41.7964959, -86.74604959999999)","New Buffalo, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",70.85146053449347,12.90913610938471,12,28
NBU,"New Buffalo, MI","(41.7964959, -86.74604959999999)","New Buffalo, Michigan",41.7964959,-86.74604959999999,NLS,"Niles, MI","(41.8373246, -86.2523252)","Niles, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",27.311995027967683,4.9762454940957115,4,10
NLS,"Niles, MI","(41.8373246, -86.2523252)","Niles, Michigan",41.8373246,-86.2523252,DOA,"Dowagiac, MI","(41.9809415, -86.1089375)","Dowagiac, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",13.592914853946551,2.4766290863890617,2,5
DOA,"Dowagiac, MI","(41.9809415, -86.1089375)","Dowagiac, Michigan",41.9809415,-86.1089375,KAL,"Kalamazoo, MI","(42.295004, -85.5839211)","Kalamazoo, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",44.9608452454941,8.191866003729025,8,18
KAL,"Kalamazoo, MI","(42.295004, -85.5839211)","Kalamazoo, Michigan",42.295004,-85.5839211,BTL,"Battle Creek, MI","(42.318371, -85.1877043)","Battle Creek, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",26.802983219390924,4.883503542573027,4,10
BTL,"Battle Creek, MI","(42.318371, -85.1877043)","Battle Creek, Michigan",42.318371,-85.1877043,LNS,"East Lansing, MI","(42.7189231, -84.49591649999999)","East Lansing, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",60.46488502175264,11.016702050963332,11,24
LNS,"East Lansing, MI","(42.7189231, -84.49591649999999)","East Lansing, Michigan",42.7189231,-84.49591649999999,DRD,"Durand, MI","(42.909323, -83.9824479)","Durand, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",38.13983840894966,6.949078558110628,6,15
DRD,"Durand, MI","(42.909323, -83.9824479)","Durand, Michigan",42.909323,-83.9824479,FLN,"Flint, MI","(43.0132589, -83.6542545)","Flint, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",22.645121193287757,4.12594108141703,4,9
FLN,"Flint, MI","(43.0132589, -83.6542545)","Flint, Michigan",43.0132589,-83.6542545,LPE,"Lapeer, MI","(43.0494603, -83.3061702)","Lapeer, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",20.41827221876942,3.7202091982597882,3,8
LPE,"Lapeer, MI","(43.0494603, -83.3061702)","Lapeer, Michigan",43.0494603,-83.3061702,PTH,"Port Huron, MI","(42.9604991, -82.44372919999999)","Port Huron, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",48.60969546302051,8.856686513362337,8,19
PTH,"Port Huron, MI","(42.9604991, -82.44372919999999)","Port Huron, Michigan",42.9604991,-82.44372919999999,PTH,"Port Huron, MI","(42.9604991, -82.44372919999999)","Port Huron, Michigan","Blue Water - Chicago - Port Huron, MI","Blue Water - Chicago - Port Huron, MI: Chicago, IL; New Buffalo, MI; Niles, MI; Dowagiac, MI; Kalamazoo, MI; Battle Creek, MI; East Lansing, MI; Durand, MI; Flint, MI; Lapeer, MI; Port Huron, MI",0.0,0.0,0,0
CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",41.8786625,-87.6403072,CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",0.0,0.0,0,0
CHI,"Chicago, IL","(41.8786625, -87.6403072)","Chicago, Illinois",41.8786625,-87.6403072,NPV,"Naperville, IL","(41.7798754, -88.1459757)","Naperville, Illinois","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",30.84711000621504,5.620343443132381,5,12
NPV,"Naperville, IL","(41.7798754, -88.1459757)","Naperville, Illinois",41.7798754,-88.1459757,PCT,"Princeton, IL","(41.3852612, -89.4669248)","Princeton, Illinois","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",93.50217526413921,17.03609633312616,17,37
PCT,"Princeton, IL","(41.3852612, -89.4669248)","Princeton, Illinois",41.3852612,-89.4669248,GBB,"Galesburg, IL","(40.9446655, -90.3639127)","Galesburg, Illinois","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",83.68489745183344,15.247388315724052,15,33
GBB,"Galesburg, IL","(40.9446655, -90.3639127)","Galesburg, Illinois",40.9446655,-90.3639127,BRL,"Burlington, IA","(40.8057135, -91.10177080000001)","Burlington, Iowa","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",45.63828464885022,8.31529546302051,8,18
BRL,"Burlington, IA","(40.8057135, -91.10177080000001)","Burlington, Iowa",40.8057135,-91.10177080000001,MTP,"Mount Pleasant, IA","(40.9712103, -91.5504888)","Mount Pleasant, Iowa","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",30.3325046612803,5.52658234928527,5,12
MTP,"Mount Pleasant, IA","(40.9712103, -91.5504888)","Mount Pleasant, Iowa",40.9712103,-91.5504888,OTM,"Ottumwa, IA","(41.0187964, -92.4151203)","Ottumwa, Iowa","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",49.41205717837166,9.002876817899317,9,19
OTM,"Ottumwa, IA","(41.0187964, -92.4151203)","Ottumwa, Iowa",41.0187964,-92.4151203,OSC,"Osceola, IA","(41.037778, -93.7582486)","Osceola, Iowa","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",72.7799875699192,13.260513735239279,13,29
OSC,"Osceola, IA","(41.037778, -93.7582486)","Osceola, Iowa",41.037778,-93.7582486,CRN,"Creston, IA","(41.0570373, -94.3624947)","Creston, Iowa","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",33.36171535114978,6.078504536979491,6,13
CRN,"Creston, IA","(41.0570373, -94.3624947)","Creston, Iowa",41.0570373,-94.3624947,OMA,"Omaha, NE","(41.2497909, -95.9272259)","Omaha, Nebraska","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",99.84959602237414,18.19259639527657,18,40
OMA,"Omaha, NE","(41.2497909, -95.9272259)","Omaha, Nebraska",41.2497909,-95.9272259,LNK,"Lincoln, NE","(40.8158468, -96.71392610000001)","Lincoln, Nebraska","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",58.632069608452454,10.682763082660037,10,23
LNK,"Lincoln, NE","(40.8158468, -96.71392610000001)","Lincoln, Nebraska",40.8158468,-96.71392610000001,HAS,"Hastings, NE","(40.58413210000001, -98.38763)","Hastings, Nebraska","California Zephyr - Chicago - Emeryville, CA","California Zephyr - Chicago - Emeryville, CA: Chicago, IL; Naperville, IL; Princeton, IL; Galesburg, IL; Burlington, IA; Mount Pleasant, IA; Ottumwa, IA; Osceola, IA; Creston, IA; Omaha, NE; Lincoln, NE; Hastings, NE; Holdrege, NE; McCook, NE; Fort Morgan, CO; Denver, CO; Fraser-Winter Park, CO; Granby, CO; Glenwood Springs, CO; Grand Junction, CO; Green River, UT; Helper, UT; Provo, UT; Salt Lake City, UT; Elko, NV; Winnemucca, NV; Reno, NV; Truckee, CA; Colfax, CA; Roseville, CA; Sacramento, CA; Davis, CA; Martinez, CA; Emeryville, CA",106.41019266625233,19.38793710379117,19,42
